,cliques,nodes per clique,edges per clique,connectivity between cliques,w2v window,w2v dimensions,average loss,min loss,average auc,max auc,edges,nodes,density
5855,2,16,32,2,1,64,4551.8501953125,4265.44482421875,0.7138888888888888,0.7569444444444444,64,32,0.12903225806451613
20114,4,12,16,3,9,512,55929.6046875,48699.640625,0.7138888888888888,0.875,64,48,0.05673758865248227
26166,5,28,40,2,5,16,77202.909375,37263.91796875,0.7138749999999999,0.725625,200,140,0.020554984583761562
15938,3,20,48,4,1,512,11379.5888671875,9706.1767578125,0.7137755102040817,0.8864795918367346,144,60,0.08135593220338982
24255,5,24,40,1,1,2,29024.195703125,15372.470703125,0.71375,0.73125,200,120,0.028011204481792718
11685,3,28,56,1,7,16,48484.5203125,35255.40234375,0.713682277318641,0.758494031221304,168,84,0.04819277108433735
22935,4,28,40,4,7,16,143304.5203125,77558.1328125,0.713671875,0.7861328125,160,112,0.02574002574002574
22398,4,20,40,4,7,128,64750.8203125,61521.625,0.713671875,0.76171875,160,80,0.05063291139240506
11177,3,24,16,1,3,512,8362.3361328125,4620.61181640625,0.7135802469135804,0.8271604938271605,48,72,0.018779342723004695
3190,1,20,48,4,9,32,31703.0359375,19163.435546875,0.7135802469135802,0.9753086419753086,48,20,0.25263157894736843
10117,3,8,16,1,9,4,29103.858203125,27021.28515625,0.7135802469135802,0.8888888888888888,48,24,0.17391304347826086
6658,2,28,24,2,9,256,53910.01015625,49920.609375,0.7135802469135802,0.8271604938271605,48,56,0.03116883116883117
12789,3,24,16,2,3,2,21999.173046875,15450.7978515625,0.7135802469135801,0.8024691358024691,48,72,0.018779342723004695
20394,4,16,24,3,3,2,29240.4046875,27855.748046875,0.7135734072022161,0.7728531855955678,96,64,0.047619047619047616
8382,2,28,48,3,3,16,24695.49765625,11567.236328125,0.7135734072022161,0.7617728531855956,96,56,0.06233766233766234
15320,3,12,32,4,5,8,30070.74921875,26591.40625,0.7135734072022161,0.7839335180055402,96,36,0.1523809523809524
9461,2,20,48,4,3,8,22012.341015625,21136.18359375,0.7135734072022161,0.781163434903047,96,40,0.12307692307692308
19036,4,20,24,2,1,4,14635.2908203125,8575.5302734375,0.7135734072022161,0.7257617728531855,96,80,0.030379746835443037
13169,3,28,32,2,7,8,45396.53125,33582.1015625,0.713573407202216,0.7673130193905817,96,84,0.027538726333907058
14252,3,20,32,3,7,64,46846.04609375,40942.6015625,0.713573407202216,0.7811634349030471,96,60,0.05423728813559322
20401,4,16,24,3,3,256,25932.965625,25009.58984375,0.713573407202216,0.817174515235457,96,64,0.047619047619047616
14865,3,28,48,3,3,128,26397.375390625,20021.19921875,0.7135204081632653,0.764030612244898,144,84,0.04130808950086059
16235,3,24,48,4,7,512,63477.89609375,58423.453125,0.7135204081632652,0.8086734693877551,144,72,0.056338028169014086
14620,3,24,48,3,9,32,74990.246875,57153.53125,0.7135204081632652,0.7704081632653061,144,72,0.056338028169014086
22645,4,24,40,4,3,4,36000.5921875,24188.5703125,0.7134765625,0.75,160,96,0.03508771929824561
23031,4,28,56,4,9,2,185191.9203125,103825.484375,0.7134297520661157,0.7629132231404958,224,112,0.036036036036036036
14929,3,28,56,3,7,256,62175.03515625,57883.578125,0.7133149678604225,0.7529843893480257,168,84,0.04819277108433735
24131,5,24,16,1,3,8,9884.26552734375,5422.3955078125,0.71328125,0.734375,80,120,0.011204481792717087
18042,4,28,32,1,9,128,80938.484375,31047.576171875,0.7132799999999999,0.7647999999999999,128,112,0.02059202059202059
12589,3,20,24,2,7,256,42011.54375,33517.0859375,0.713265306122449,0.7908163265306123,72,60,0.04067796610169491
12582,3,20,24,2,7,2,45818.74609375,35792.453125,0.713265306122449,0.770408163265306,72,60,0.04067796610169491
12034,3,12,24,2,5,4,24020.680859375,21848.916015625,0.713265306122449,0.7959183673469388,72,36,0.11428571428571428
10967,3,20,24,1,7,64,33853.9203125,14542.548828125,0.713265306122449,0.7908163265306123,72,60,0.04067796610169491
26874,5,16,24,3,3,2,33705.141015625,32237.392578125,0.7131944444444445,0.7552083333333334,120,80,0.0379746835443038
24993,5,12,24,2,5,2,33131.274609375,28077.265625,0.7131944444444445,0.7604166666666667,120,60,0.06779661016949153
21760,4,12,24,4,5,256,35715.8421875,29644.31640625,0.7131652661064426,0.7703081232492998,96,48,0.0851063829787234
26943,5,16,32,3,7,128,58104.4,54741.828125,0.7130859375,0.7783203125,160,80,0.05063291139240506
27221,5,20,32,3,9,64,84206.2546875,80910.203125,0.7130859375,0.767578125,160,100,0.03232323232323232
20687,4,20,24,3,7,64,61204.71640625,57870.4921875,0.7130193905817175,0.775623268698061,96,80,0.030379746835443037
18801,4,16,24,2,9,2,54252.95390625,50569.125,0.7130193905817175,0.7700831024930748,96,64,0.047619047619047616
20947,4,24,24,3,5,32,48627.44921875,33215.26171875,0.7130193905817175,0.8088642659279779,96,96,0.021052631578947368
11278,3,24,32,1,7,4,30357.40234375,25392.40234375,0.7130193905817174,0.7922437673130194,96,72,0.03755868544600939
21056,4,24,40,3,9,64,86920.45625,82398.7265625,0.712890625,0.7705078125,160,96,0.03508771929824561
22680,4,24,48,4,1,2,31857.026953125,12617.205078125,0.7128808864265928,0.739612188365651,192,96,0.042105263157894736
4915,2,24,56,1,3,4,20451.621484375,17106.0390625,0.7128099173553719,0.7520661157024794,112,48,0.09929078014184398
5996,2,16,56,2,3,8,18044.4328125,9861.9853515625,0.7128099173553719,0.8037190082644629,112,32,0.22580645161290322
9225,2,16,56,4,1,2,5785.54091796875,5160.46728515625,0.7128099173553719,0.7727272727272727,112,32,0.22580645161290322
14584,3,24,48,3,1,32,11001.957421875,8475.626953125,0.7127551020408163,0.7512755102040816,144,72,0.056338028169014086
23038,4,28,56,4,9,256,189076.884375,184657.3125,0.7127066115702478,0.7794421487603306,224,112,0.036036036036036036
22389,4,20,40,4,5,128,47912.9109375,46275.140625,0.7126953125,0.7919921875,160,80,0.05063291139240506
22082,4,16,32,4,7,64,57732.79140625,55570.97265625,0.71264,0.8416,128,64,0.06349206349206349
17760,4,24,32,1,7,16,29672.66328125,19440.525390625,0.71264,0.7487999999999999,128,96,0.028070175438596492
5120,2,28,40,1,7,512,32558.855078125,30107.498046875,0.7125,0.828125,80,56,0.05194805194805195
23017,4,28,56,4,5,32,78329.34921875,55034.515625,0.7125,0.7427685950413224,224,112,0.036036036036036036
15937,3,20,48,4,1,256,9996.051953125,9532.7587890625,0.7125,0.889030612244898,144,60,0.08135593220338982
9412,2,20,40,4,1,256,10999.4298828125,10538.2119140625,0.7125,0.80078125,80,40,0.10256410256410256
14863,3,28,48,3,3,32,28398.96953125,19751.421875,0.7125,0.7857142857142858,144,84,0.04130808950086059
16492,3,28,48,4,5,32,48931.7,35567.61328125,0.7125,0.798469387755102,144,84,0.04130808950086059
5853,2,16,32,2,1,16,4553.67705078125,4197.931640625,0.7125,0.7638888888888888,64,32,0.12903225806451613
7009,2,8,40,3,7,256,22253.215234375,20241.15625,0.7125,0.8046875,80,16,0.6666666666666666
1513,1,24,40,2,7,4,28553.717578125,26120.64453125,0.7125,0.984375,40,24,0.14492753623188406
4805,2,24,32,1,7,512,32137.236328125,22513.896484375,0.7125,0.7916666666666666,64,48,0.05673758865248227
263,1,16,40,1,9,8,25972.2359375,23234.64453125,0.7125,0.921875,40,16,0.3333333333333333
4800,2,24,32,1,7,16,28067.231640625,21370.990234375,0.7125,0.7638888888888888,64,48,0.05673758865248227
6196,2,20,40,2,7,32,37248.32578125,35695.09375,0.7125,0.78125,80,40,0.10256410256410256
7222,2,12,32,3,5,32,21992.553125,20028.62890625,0.7125,0.9305555555555556,64,24,0.2318840579710145
5854,2,16,32,2,1,32,4556.85439453125,4190.40771484375,0.7125,0.7569444444444444,64,32,0.12903225806451613
6668,2,28,32,2,1,512,9458.2787109375,9077.697265625,0.7124999999999999,0.763888888888889,64,56,0.04155844155844156
9058,2,16,24,4,3,32,20159.01484375,11211.51171875,0.7124999999999999,0.8125,48,32,0.0967741935483871
5858,2,16,32,2,1,512,7814.37568359375,4484.14794921875,0.7124999999999999,0.7430555555555556,64,32,0.12903225806451613
17119,4,16,16,1,5,4,14727.35078125,10426.1806640625,0.7124999999999999,0.7222222222222223,64,64,0.031746031746031744
16125,3,24,32,4,3,128,29597.546484375,22784.15625,0.7124653739612189,0.7728531855955678,96,72,0.03755868544600939
20689,4,20,24,3,7,256,60956.91796875,58344.234375,0.7124653739612189,0.7839335180055401,96,80,0.030379746835443037
17442,4,20,24,1,7,2,37432.2984375,13161.669921875,0.7124653739612188,0.8282548476454293,96,80,0.030379746835443037
13174,3,28,32,2,7,256,46709.35234375,42489.59765625,0.7124653739612188,0.7922437673130194,96,84,0.027538726333907058
20935,4,24,24,3,3,4,31562.82734375,22782.43359375,0.7124653739612188,0.7645429362880887,96,96,0.021052631578947368
10039,2,28,56,4,1,32,9779.01591796875,5754.15283203125,0.7123966942148761,0.8305785123966942,112,56,0.07272727272727272
17493,4,20,32,1,7,128,37067.64453125,26028.2890625,0.7123200000000001,0.7376,128,80,0.04050632911392405
18848,4,16,32,2,9,8,55881.46953125,52765.9140625,0.7123199999999998,0.7776000000000001,128,64,0.06349206349206349
12584,3,20,24,2,7,8,36468.73203125,30989.517578125,0.7122448979591838,0.7806122448979592,72,60,0.04067796610169491
15277,3,12,24,4,5,32,30536.69375,26648.314453125,0.7122448979591838,0.7959183673469388,72,36,0.11428571428571428
10953,3,20,24,1,5,2,28375.387890625,20963.439453125,0.7122448979591837,0.8112244897959183,72,60,0.04067796610169491
13679,3,12,24,3,9,512,47712.9640625,39912.96484375,0.7122448979591837,0.8571428571428572,72,36,0.11428571428571428
16246,3,24,56,4,1,4,13555.148828125,10487.3134765625,0.7122130394857669,0.7630853994490359,168,72,0.06572769953051644
27175,5,20,24,3,9,32,83685.58125,78487.953125,0.7121527777777777,0.7777777777777778,120,100,0.024242424242424242
11340,3,24,48,1,1,2,21432.566015625,10502.8505859375,0.7119897959183674,0.7295918367346939,144,72,0.056338028169014086
9769,2,24,56,4,1,32,9903.117578125,9345.12109375,0.7119834710743802,0.7995867768595042,112,48,0.09929078014184398
9784,2,24,56,4,5,4,34963.26171875,30137.486328125,0.7119834710743801,0.7768595041322315,112,48,0.09929078014184398
13141,3,28,32,2,1,4,16504.691015625,6532.39990234375,0.7119113573407203,0.7368421052631579,96,84,0.027538726333907058
4358,2,16,48,1,9,8,39975.13671875,22345.771484375,0.7119113573407203,0.847645429362881,96,32,0.1935483870967742
17443,4,20,24,1,7,4,31795.083984375,22278.91796875,0.7119113573407202,0.7506925207756232,96,80,0.030379746835443037
12885,3,24,32,2,3,128,20376.89765625,15049.8056640625,0.7119113573407201,0.7423822714681441,96,72,0.03755868544600939
11564,3,28,32,1,9,512,41781.7875,33100.64453125,0.7119113573407201,0.7700831024930748,96,84,0.027538726333907058
21364,4,28,48,3,7,256,130461.3625,127397.0859375,0.7119113573407201,0.765235457063712,192,112,0.03088803088803089
16166,3,24,40,4,3,8,28048.2859375,21669.646484375,0.7118055555555556,0.75,120,72,0.046948356807511735
12950,3,24,40,2,7,512,47143.71328125,44690.890625,0.7118055555555556,0.7777777777777778,120,72,0.046948356807511735
13195,3,28,40,2,3,4,22528.05703125,17047.97265625,0.7118055555555556,0.7447916666666666,120,84,0.03442340791738382
15555,3,16,24,4,7,16,47614.165625,40140.78515625,0.7117948717948719,0.7743589743589744,72,48,0.06382978723404255
7818,2,20,40,3,7,128,39757.45625,37814.1484375,0.71171875,0.76953125,80,40,0.10256410256410256
5627,2,12,40,2,1,8,6879.00302734375,6563.48486328125,0.71171875,0.7578125,80,24,0.2898550724637681
5629,2,12,40,2,1,32,6882.6986328125,6580.96923828125,0.71171875,0.76953125,80,24,0.2898550724637681
7528,2,16,40,3,3,32,18517.205859375,10015.859375,0.71171875,0.7734375,80,32,0.16129032258064516
5632,2,12,40,2,1,256,6895.43095703125,6572.32861328125,0.71171875,0.7734375,80,24,0.2898550724637681
8667,2,8,48,4,7,2,22989.5296875,20903.48046875,0.7114845938375349,0.8571428571428571,96,16,0.8
20700,4,20,32,3,1,2,27484.0298828125,14974.0732421875,0.71136,0.7552,128,80,0.04050632911392405
19321,4,24,24,2,3,256,19522.739453125,13962.5390625,0.7113573407202216,0.7617728531855955,96,96,0.021052631578947368
13951,3,16,32,3,1,4,8616.7548828125,8211.41796875,0.7113573407202216,0.7977839335180055,96,48,0.0851063829787234
18228,4,8,24,2,1,16,6300.627880859375,3309.19775390625,0.7113573407202216,0.7922437673130194,96,32,0.1935483870967742
9467,2,20,48,4,3,512,22242.621875,20891.685546875,0.7113573407202216,0.7867036011080333,96,40,0.12307692307692308
13922,3,16,24,3,3,512,23774.837109375,19747.517578125,0.7112244897959185,0.8214285714285715,72,48,0.06382978723404255
4918,2,24,56,1,3,32,19908.84296875,16877.0390625,0.7111570247933885,0.7665289256198347,112,48,0.09929078014184398
7649,2,16,56,3,9,512,40320.22109375,37784.875,0.7111570247933884,0.8057851239669421,112,32,0.22580645161290322
3272,1,24,32,4,7,64,29108.88984375,26053.064453125,0.7111111111111112,0.8055555555555556,32,24,0.11594202898550725
3265,1,24,32,4,5,256,22770.326171875,21107.865234375,0.7111111111111112,0.8333333333333334,32,24,0.11594202898550725
4689,2,24,16,1,3,2,9226.987890625,7290.4580078125,0.7111111111111112,0.8055555555555556,32,48,0.028368794326241134
9282,2,20,16,4,3,16,22025.962109375,21249.15625,0.7111111111111112,0.8611111111111112,32,40,0.041025641025641026
5505,2,12,16,2,3,128,13714.22265625,13099.1025390625,0.7111111111111112,0.8055555555555556,32,24,0.11594202898550725
7118,2,12,16,3,1,512,7809.87646484375,7433.13134765625,0.7111111111111112,0.888888888888889,32,24,0.11594202898550725
1627,1,28,32,2,1,256,7318.15302734375,7097.64794921875,0.7111111111111112,0.8333333333333335,32,28,0.08465608465608465
6059,2,20,16,2,7,8,37216.12109375,34969.18359375,0.7111111111111112,0.7777777777777779,32,40,0.041025641025641026
7973,2,24,24,3,1,512,8939.51796875,8548.7451171875,0.7111111111111112,0.8148148148148149,48,48,0.0425531914893617
7114,2,12,16,3,1,32,7801.49130859375,7416.814453125,0.7111111111111112,0.888888888888889,32,24,0.11594202898550725
7117,2,12,16,3,1,256,7809.95703125,7429.64013671875,0.7111111111111112,0.9166666666666667,32,24,0.11594202898550725
7115,2,12,16,3,1,64,7801.48076171875,7416.78369140625,0.7111111111111112,0.888888888888889,32,24,0.11594202898550725
1624,1,28,32,2,1,32,7307.42412109375,7086.0029296875,0.7111111111111112,0.8611111111111112,32,28,0.08465608465608465
3871,2,12,16,1,1,4,4007.476025390625,3811.23974609375,0.7111111111111112,0.7500000000000001,32,24,0.11594202898550725
8052,2,24,32,3,9,128,54347.62421875,48238.08203125,0.7111111111111111,0.8125,64,48,0.05673758865248227
11728,3,8,16,2,7,4,26215.199609375,24029.884765625,0.7111111111111111,0.8518518518518519,48,24,0.17391304347826086
15251,3,12,16,4,9,64,49258.09453125,41701.5546875,0.7111111111111111,0.9382716049382717,48,36,0.0761904761904762
27172,5,20,24,3,9,4,86043.3515625,83676.4453125,0.7111111111111111,0.7708333333333334,120,100,0.024242424242424242
11983,3,12,16,2,3,32,16921.281640625,14922.265625,0.7111111111111111,0.7777777777777778,48,36,0.0761904761904762
7672,2,20,16,3,5,32,31840.559375,30614.34765625,0.7111111111111111,0.8333333333333334,32,40,0.041025641025641026
11744,3,8,16,2,9,512,33944.51484375,30128.568359375,0.7111111111111111,1.0,48,24,0.17391304347826086
17396,4,20,16,1,5,512,16170.39609375,10871.2705078125,0.7111111111111111,0.8541666666666666,64,80,0.020253164556962026
22252,4,20,16,4,5,32,49610.759375,47549.7421875,0.7111111111111111,0.8472222222222223,64,80,0.020253164556962026
3628,2,8,16,1,7,4,20711.951953125,18442.84375,0.7111111111111111,0.8611111111111112,32,16,0.26666666666666666
17412,4,20,16,1,9,128,29593.975,14651.484375,0.7111111111111111,0.7986111111111112,64,80,0.020253164556962026
4204,2,16,24,1,5,4,20085.0875,12090.111328125,0.7111111111111111,0.8148148148148149,48,32,0.0967741935483871
14538,3,24,40,3,1,16,8307.4810546875,8046.97021484375,0.7111111111111111,0.78125,120,72,0.046948356807511735
17926,4,28,16,1,3,256,5861.632348632813,1055.2227783203125,0.7111111111111111,0.75,64,112,0.010296010296010296
4526,2,20,32,1,5,512,24142.367578125,22308.1015625,0.7111111111111111,0.7638888888888888,64,40,0.08205128205128205
16523,3,28,56,4,1,512,13768.724609375,9835.486328125,0.7111111111111111,0.7520661157024793,168,84,0.04819277108433735
15519,3,16,16,4,9,16,57277.49375,47829.20703125,0.7111111111111111,0.9012345679012346,48,48,0.0425531914893617
7944,2,24,16,3,5,128,36304.30234375,29622.958984375,0.711111111111111,0.9444444444444444,32,48,0.028368794326241134
15885,3,20,40,4,1,2,11534.2291015625,10766.4951171875,0.711111111111111,0.7586805555555556,120,60,0.06779661016949153
6118,2,20,24,2,9,256,48314.9234375,46390.40625,0.711111111111111,0.9135802469135802,48,40,0.06153846153846154
3192,1,20,48,4,9,128,31692.645703125,29357.701171875,0.711111111111111,0.9506172839506173,48,20,0.25263157894736843
11988,3,12,16,2,5,2,26774.61640625,24333.4296875,0.711111111111111,0.8024691358024691,48,36,0.0761904761904762
6401,2,24,32,2,3,8,17666.5,15045.5595703125,0.711111111111111,0.8958333333333334,64,48,0.05673758865248227
7940,2,24,16,3,5,8,34919.969921875,30138.69921875,0.711111111111111,0.9166666666666667,32,48,0.028368794326241134
11740,3,8,16,2,9,32,31069.611328125,28801.0546875,0.711111111111111,0.9876543209876543,48,24,0.17391304347826086
5778,2,16,16,2,5,2,23748.837109375,13508.443359375,0.711111111111111,0.888888888888889,32,32,0.06451612903225806
5303,2,8,24,2,9,8,25420.01640625,23603.55078125,0.711111111111111,0.9629629629629629,48,16,0.4
7767,2,20,32,3,7,2,43440.7546875,41007.66015625,0.711111111111111,0.8611111111111112,64,40,0.08205128205128205
6116,2,20,24,2,9,64,48629.89296875,45771.46875,0.711111111111111,0.8888888888888888,48,40,0.06153846153846154
5077,2,28,32,1,9,4,36805.340234375,19892.00390625,0.711111111111111,0.7847222222222223,64,56,0.04155844155844156
13884,3,16,16,3,5,128,34032.451953125,29239.3828125,0.711111111111111,0.8518518518518519,48,48,0.0425531914893617
6101,2,20,24,2,5,512,29414.1796875,27580.6171875,0.711111111111111,0.8395061728395062,48,40,0.06153846153846154
6138,2,20,32,2,5,2,29291.432421875,27637.22265625,0.711111111111111,0.8333333333333334,64,40,0.08205128205128205
9272,2,20,16,4,1,8,11653.221875,11071.1494140625,0.711111111111111,0.8333333333333334,32,40,0.041025641025641026
22716,4,24,48,4,9,2,95768.5078125,67060.34375,0.7110803324099724,0.7908587257617729,192,96,0.042105263157894736
24937,5,12,16,2,1,256,9783.482421875,6349.91650390625,0.7109375,0.734375,80,60,0.04519774011299435
22938,4,28,40,4,7,128,157167.76875,77421.6171875,0.7109375,0.7822265625,160,112,0.02574002574002574
7812,2,20,40,3,7,2,40515.59609375,38011.60546875,0.7109375,0.75390625,80,40,0.10256410256410256
5659,2,12,40,2,7,256,26821.709375,25155.53125,0.7109375,0.83984375,80,24,0.2898550724637681
7010,2,8,40,3,7,512,22251.260546875,20244.025390625,0.7109375,0.81640625,80,16,0.6666666666666666
9405,2,20,40,4,1,2,11774.34609375,11038.47265625,0.7109375,0.79296875,80,40,0.10256410256410256
23015,4,28,56,4,5,8,91316.41796875,55990.5234375,0.7108471074380165,0.7742768595041322,224,112,0.036036036036036036
15642,3,16,40,4,7,2,49129.51328125,39251.859375,0.7108391608391609,0.7937062937062936,120,48,0.10638297872340426
8103,2,24,48,3,1,16,12268.57421875,7811.51318359375,0.710803324099723,0.775623268698061,96,48,0.0851063829787234
